Date,Species,Site,Season
10/27/2015,CRAYFISH,EGLIN,2015
10/27/2015,LITUTR,EGLIN,2015
10/27/2015,ELEPLA,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,LITUTR,EGLIN,2015
10/27/2015,NOTVIR,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,AMBBIS,EGLIN,2015
10/27/2015,ACRGRY,EGLIN,2015
10/27/2015,LITUTR,EGLIN,2015
10/27/2015,ACRGRY,EGLIN,2015
10/27/2015,LITUTR,EGLIN,2015
10/27/2015,AMBBIS,EGLIN,2015
10/27/2015,LITUTR,EGLIN,2015
10/27/2015,LITUTR,EGLIN,2015
10/27/2015,CRAYFISH,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,LITUTR,EGLIN,2015
10/27/2015,PSEORN,EGLIN,2015
10/27/2015,LITUTR,EGLIN,2015
10/27/2015,PSEORN,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,AMBBIS,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,ACRGRY,EGLIN,2015
10/27/2015,LITUTR,EGLIN,2015
10/27/2015,EURQUA,EGLIN,2015
10/27/2015,ACRGRY,EGLIN,2015
10/27/2015,LITUTR,EGLIN,2015
10/27/2015,AMBBIS,EGLIN,2015
10/27/2015,PSEORN,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,LITUTR,EGLIN,2015
10/27/2015,LITUTR,EGLIN,2015
10/27/2015,PSEORN,EGLIN,2015
10/27/2015,PSEORN,EGLIN,2015
10/27/2015,PSEORN,EGLIN,2015
10/27/2015,PSEORN,EGLIN,2015
10/27/2015,AMBBIS,EGLIN,2015
10/27/2015,PSEORN,EGLIN,2015
10/27/2015,PSEORN,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,THASAU,EGLIN,2015
10/27/2015,CRAYFISH,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,CRAYFISH,EGLIN,2015
10/27/2015,EURQUA,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,PSEORN,EGLIN,2015
10/27/2015,ACRGRY,EGLIN,2015
10/27/2015,LITUTR,EGLIN,2015
10/27/2015,EURQUA,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,GASCAR,EGLIN,2015
10/27/2015,LITUTR,EGLIN,2015
10/27/2015,LITUTR,EGLIN,2015
10/27/2015,NOTVIR,EGLIN,2015
10/27/2015,LITUTR,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,AGKPIS,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,AMBBIS,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,AMBBIS,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,PSEORN,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,BUFQUE,EGLIN,2015
10/28/2015,PSEORN,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,AMBBIS,EGLIN,2015
10/28/2015,AMBBIS,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,PSEORN,EGLIN,2015
10/28/2015,PSEORN,EGLIN,2015
10/28/2015,PSEORN,EGLIN,2015
10/28/2015,PSEORN,EGLIN,2015
10/28/2015,PSEORN,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,NERFAS,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,THASAU,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,AMBBIS,EGLIN,2015
10/28/2015,AGKPIS,EGLIN,2015
10/28/2015,AGKPIS,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,NOTVIR,EGLIN,2015
10/28/2015,NOTVIR,EGLIN,2015
10/28/2015,AMBBIS,EGLIN,2015
10/28/2015,NOTVIR,EGLIN,2015
10/28/2015,AGKPIS,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,GAMBUSIA,EGLIN,2015
10/28/2015,GAMBUSIA,EGLIN,2015
10/28/2015,GAMBUSIA,EGLIN,2015
10/28/2015,GAMBUSIA,EGLIN,2015
10/28/2015,GAMBUSIA,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,GAMBUSIA,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,GAMBUSIA,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,ACRGRY,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,THASAU,EGLIN,2015
10/28/2015,PSEORN,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,EURQUA,EGLIN,2015
10/28/2015,AGKPIS,EGLIN,2015
10/28/2015,PSEORN,EGLIN,2015
10/28/2015,PSEORN,EGLIN,2015
10/28/2015,ACRGRY,EGLIN,2015
10/28/2015,CRAYFISH,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,KINSUB,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,EURQUA,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,EURQUA,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,NOTVIR,EGLIN,2015
10/28/2015,PSEORN,EGLIN,2015
10/28/2015,PSEORN,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,PSEORN,EGLIN,2015
10/28/2015,PSEORN,EGLIN,2015
10/28/2015,PSEORN,EGLIN,2015
10/28/2015,PSEORN,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,PSEORN,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,PSEORN,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,GASCAR,EGLIN,2015
10/28/2015,LITUTR,EGLIN,2015
10/28/2015,NOTVIR,EGLIN,2015
10/29/2015,AMBBIS,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,AMBBIS,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,NOTVIR,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,AMBBIS,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,AGKPIS,EGLIN,2015
10/29/2015,NOTVIR,EGLIN,2015
10/29/2015,NOTVIR,EGLIN,2015
10/29/2015,EURQUA,EGLIN,2015
10/29/2015,PSEORN,EGLIN,2015
10/29/2015,GASCAR,EGLIN,2015
10/29/2015,NOTVIR,EGLIN,2015
10/29/2015,PSEORN,EGLIN,2015
10/29/2015,GASCAR,EGLIN,2015
10/29/2015,EURQUA,EGLIN,2015
10/29/2015,EURQUA,EGLIN,2015
10/29/2015,ACRGRY,EGLIN,2015
10/29/2015,EURQUA,EGLIN,2015
10/29/2015,GASCAR,EGLIN,2015
10/29/2015,GASCAR,EGLIN,2015
10/29/2015,AGKPIS,EGLIN,2015
10/29/2015,NOTVIR,EGLIN,2015
10/29/2015,PSEORN,EGLIN,2015
10/29/2015,GASCAR,EGLIN,2015
10/29/2015,PSEORN,EGLIN,2015
10/29/2015,AMBBIS,EGLIN,2015
10/29/2015,NERFAS,EGLIN,2015
10/29/2015,ACRGRY,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,NOTVIR,EGLIN,2015
10/29/2015,PSEORN,EGLIN,2015
10/29/2015,EURQUA,EGLIN,2015
10/29/2015,AMBBIS,EGLIN,2015
10/29/2015,GASCAR,EGLIN,2015
10/29/2015,GASCAR,EGLIN,2015
10/29/2015,NOTVIR,EGLIN,2015
10/29/2015,ACRGRY,EGLIN,2015
10/29/2015,GASCAR,EGLIN,2015
10/29/2015,ACRGRY,EGLIN,2015
10/29/2015,NOTVIR,EGLIN,2015
10/29/2015,OPHVEN,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,GASCAR,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,PSEORN,EGLIN,2015
10/29/2015,PSEORN,EGLIN,2015
10/29/2015,EURQUA,EGLIN,2015
10/29/2015,AMBBIS,EGLIN,2015
10/29/2015,AMBBIS,EGLIN,2015
10/29/2015,GASCAR,EGLIN,2015
10/29/2015,AGKPIS,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,DIAPUN,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,GASCAR,EGLIN,2015
10/29/2015,AMBBIS,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,GASCAR,EGLIN,2015
10/29/2015,EURQUA,EGLIN,2015
10/29/2015,GASCAR,EGLIN,2015
10/29/2015,AMBBIS,EGLIN,2015
10/29/2015,ACRGRY,EGLIN,2015
10/29/2015,GASCAR,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,EURQUA,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,LITUTR,EGLIN,2015
10/29/2015,EURQUA,EGLIN,2015
10/29/2015,PSEORN,EGLIN,2015
10/29/2015,GASCAR,EGLIN,2015
10/29/2015,ACRGRY,EGLIN,2015
10/29/2015,PSEORN,EGLIN,2015
10/29/2015,EURQUA,EGLIN,2015
10/30/2015,LITUTR,EGLIN,2015
10/30/2015,LITUTR,EGLIN,2015
10/30/2015,ACRGRY,EGLIN,2015
10/30/2015,PSEORN,EGLIN,2015
10/30/2015,NOTVIR,EGLIN,2015
10/30/2015,GASCAR,EGLIN,2015
10/30/2015,EURQUA,EGLIN,2015
10/30/2015,NOTVIR,EGLIN,2015
10/30/2015,ACRGRY,EGLIN,2015
10/30/2015,GASCAR,EGLIN,2015
10/30/2015,AMBBIS,EGLIN,2015
10/30/2015,GASCAR,EGLIN,2015
10/30/2015,ACRGRY,EGLIN,2015
10/30/2015,RANGRY,EGLIN,2015
10/30/2015,PSEORN,EGLIN,2015
10/30/2015,ACRGRY,EGLIN,2015
10/30/2015,LITUTR,EGLIN,2015
10/30/2015,EURQUA,EGLIN,2015
10/30/2015,PSEFLO,EGLIN,2015
10/30/2015,EURQUA,EGLIN,2015
10/30/2015,AMBBIS,EGLIN,2015
10/30/2015,GASCAR,EGLIN,2015
10/30/2015,NOTVIR,EGLIN,2015
10/30/2015,LITUTR,EGLIN,2015
10/30/2015,GASCAR,EGLIN,2015
10/30/2015,PSEORN,EGLIN,2015
10/30/2015,AMBBIS,EGLIN,2015
10/30/2015,GASCAR,EGLIN,2015
10/30/2015,NOTVIR,EGLIN,2015
10/30/2015,LITUTR,EGLIN,2015
10/30/2015,EURQUA,EGLIN,2015
10/30/2015,AGKPIS,EGLIN,2015
10/30/2015,NERFAS,EGLIN,2015
10/30/2015,AGKPIS,EGLIN,2015
10/30/2015,NOTVIR,EGLIN,2015
10/30/2015,RANGRY,EGLIN,2015
10/30/2015,REGRIG,EGLIN,2015
10/30/2015,LITUTR,EGLIN,2015
10/30/2015,NOTVIR,EGLIN,2015
10/30/2015,NOTVIR,EGLIN,2015
10/30/2015,PSEORN,EGLIN,2015
10/30/2015,LITUTR,EGLIN,2015
10/30/2015,AMBBIS,EGLIN,2015
10/31/2015,ACRGRY,EGLIN,2015
10/31/2015,PSEORN,EGLIN,2015
10/31/2015,NOTVIR,EGLIN,2015
10/31/2015,ACRGRY,EGLIN,2015
10/31/2015,PSEORN,EGLIN,2015
10/31/2015,PSEORN,EGLIN,2015
10/31/2015,LITUTR,EGLIN,2015
10/31/2015,EURQUA,EGLIN,2015
10/31/2015,ACRGRY,EGLIN,2015
10/31/2015,LITUTR,EGLIN,2015
10/31/2015,LITUTR,EGLIN,2015
10/31/2015,LITUTR,EGLIN,2015
10/31/2015,LITUTR,EGLIN,2015
10/31/2015,LITUTR,EGLIN,2015
10/31/2015,PSEORN,EGLIN,2015
10/31/2015,NERFAS,EGLIN,2015
10/31/2015,PSEORN,EGLIN,2015
10/31/2015,THASIR,EGLIN,2015
10/31/2015,LITUTR,EGLIN,2015
10/31/2015,LITUTR,EGLIN,2015
10/31/2015,PSEORN,EGLIN,2015
10/31/2015,AGKPIS,EGLIN,2015
10/31/2015,LITUTR,EGLIN,2015
10/31/2015,PSEORN,EGLIN,2015
10/31/2015,GAMBUSIA,EGLIN,2015
10/31/2015,PSEORN,EGLIN,2015
10/31/2015,NERFAS,EGLIN,2015
10/31/2015,ACRGRY,EGLIN,2015
10/31/2015,GASCAR,EGLIN,2015
10/31/2015,LITUTR,EGLIN,2015
10/31/2015,AGKPIS,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,AGKPIS,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,EURQUA,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,EURQUA,EGLIN,2015
11/1/2015,TERCAR,EGLIN,2015
11/1/2015,ACRGRY,EGLIN,2015
11/1/2015,ACRGRY,EGLIN,2015
11/1/2015,NOTVIR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,NOTVIR,EGLIN,2015
11/1/2015,ACRGRY,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,ACRGRY,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,ACRGRY,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,ACRGRY,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,REGRIG,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,ACRGRY,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,EURQUA,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,NOTVIR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,ACRGRY,EGLIN,2015
11/1/2015,ACRGRY,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,NOTVIR,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,EURQUA,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,EURQUA,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,EURQUA,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,AMBBIS,EGLIN,2015
11/1/2015,LITUTR,EGLIN,2015
11/1/2015,NOTVIR,EGLIN,2015
11/1/2015,GASCAR,EGLIN,2015
11/1/2015,PSEORN,EGLIN,2015
11/2/2015,GASCAR,EGLIN,2015
11/2/2015,PSEORN,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,AMBBIS,EGLIN,2015
11/2/2015,NOTVIR,EGLIN,2015
11/2/2015,EURQUA,EGLIN,2015
11/2/2015,NERFAS,EGLIN,2015
11/2/2015,GASCAR,EGLIN,2015
11/2/2015,HYLFEM,EGLIN,2015
11/2/2015,AMBBIS,EGLIN,2015
11/2/2015,PSEORN,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,PSEORN,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,PSEORN,EGLIN,2015
11/2/2015,GASCAR,EGLIN,2015
11/2/2015,AMBBIS,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,PSEORN,EGLIN,2015
11/2/2015,AMBBIS,EGLIN,2015
11/2/2015,PSEORN,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,EURQUA,EGLIN,2015
11/2/2015,AMBBIS,EGLIN,2015
11/2/2015,PSEORN,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,PSEORN,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,PSEORN,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,GASCAR,EGLIN,2015
11/2/2015,PSEORN,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,AMBBIS,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,AGKPIS,EGLIN,2015
11/2/2015,PSEORN,EGLIN,2015
11/2/2015,EURQUA,EGLIN,2015
11/2/2015,CRAYFISH,EGLIN,2015
11/2/2015,ACRGRY,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,GAMBUSIA,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,ACRGRY,EGLIN,2015
11/2/2015,CRAYFISH,EGLIN,2015
11/2/2015,GASCAR,EGLIN,2015
11/2/2015,CRAYFISH,EGLIN,2015
11/2/2015,GASCAR,EGLIN,2015
11/2/2015,NERFAS,EGLIN,2015
11/2/2015,ACRGRY,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,ACRGRY,EGLIN,2015
11/2/2015,ACRGRY,EGLIN,2015
11/2/2015,GASCAR,EGLIN,2015
11/2/2015,CRAYFISH,EGLIN,2015
11/2/2015,GASCAR,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,GASCAR,EGLIN,2015
11/2/2015,GASCAR,EGLIN,2015
11/2/2015,GASCAR,EGLIN,2015
11/2/2015,GASCAR,EGLIN,2015
11/2/2015,GASCAR,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,PSEORN,EGLIN,2015
11/2/2015,GASCAR,EGLIN,2015
11/2/2015,GAMBUSIA,EGLIN,2015
11/2/2015,ESOX SP,EGLIN,2015
11/2/2015,EURQUA,EGLIN,2015
11/2/2015,AMBBIS,EGLIN,2015
11/2/2015,NOTVIR,EGLIN,2015
11/2/2015,CRAYFISH,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,CRAYFISH,EGLIN,2015
11/2/2015,AMBBIS,EGLIN,2015
11/2/2015,PSEORN,EGLIN,2015
11/2/2015,CRAYFISH,EGLIN,2015
11/2/2015,CRAYFISH,EGLIN,2015
11/2/2015,CRAYFISH,EGLIN,2015
11/2/2015,CRAYFISH,EGLIN,2015
11/2/2015,CRAYFISH,EGLIN,2015
11/2/2015,AMBBIS,EGLIN,2015
11/2/2015,GASCAR,EGLIN,2015
11/2/2015,GAMBUSIA,EGLIN,2015
11/2/2015,GASCAR,EGLIN,2015
11/2/2015,CRAYFISH,EGLIN,2015
11/2/2015,CRAYFISH,EGLIN,2015
11/2/2015,GAMBUSIA,EGLIN,2015
11/2/2015,CRAYFISH,EGLIN,2015
11/2/2015,GAMBUSIA,EGLIN,2015
11/2/2015,PSEORN,EGLIN,2015
11/2/2015,GAMBUSIA,EGLIN,2015
11/2/2015,GAMBUSIA,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,GAMBUSIA,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,LITUTR,EGLIN,2015
11/2/2015,PSEORN,EGLIN,2015
11/2/2015,NOTVIR,EGLIN,2015
11/2/2015,CRAYFISH,EGLIN,2015
11/2/2015,GAMBUSIA,EGLIN,2015
11/2/2015,CRAYFISH,EGLIN,2015
11/2/2015,AMBBIS,EGLIN,2015
11/2/2015,CRAYFISH,EGLIN,2015
11/2/2015,CRAYFISH,EGLIN,2015
11/2/2015,GAMBUSIA,EGLIN,2015
